1873	1
1878	2
188	1607
1880	1
1886	1
1888	1
189	1599
1890	1
1896	1
1899	2
19	17443
190	1579
1903	1
1904	1
1905	1
1908	1
191	1620
1915	1
1917	1
1918	1
192	1555
1920	1
1922	2
193	1523
1933	1
1934	1
1938	1
1939	1
194	1539
1940	1
1943	1
1944	1
1948	1
195	1443
1952	1
1953	1
1954	1
1956	1
1957	1
1958	1
196	1466
1964	1
1965	1
1966	1
197	1441
1972	1
1975	1
1977	2
1979	1
198	1499
1980	2
1981	1
1984	1
1986	1
199	1337
1996	1
1997	1
2	84063
20	16963
200	1404
2004	2
2009	1
201	1413
2010	1
2011	2
2014	3
2016	2
2017	2
202	1459
2028	1
203	1346
2030	1
2034	2
2037	1
204	1389
2042	1
2043	1
2044	1
2045	1
2049	1
205	1349
2050	2
2059	1
206	1342
2065	1
2067	1
2068	1
207	1267
2071	1
2072	1
2077	1
2078	1
2079	1
208	1311
209	1291
2091	1
2092	1
2096	1
2098	1
21	16642
210	1303
2100	1
2105	1
2107	1
211	1310
2111	1
2112	1
2115	1
212	1214
2120	1
2126	1
2128	1
213	1201
2132	1
2137	1
2138	2
214	1211
2140	1
2144	1
215	1279
2154	1
2156	3
2159	1
216	1202
2160	1
2166	2
2168	1
217	1176
2172	1
2174	1
2175	1
2176	1
2178	2
218	1191
2181	1
2182	1
2183	1
2184	2
2185	1
2187	1
2188	2
219	1183
2198	1
22	16102
220	1202
2201	1
2207	1
221	1138
2211	1
2213	1
2215	1
2217	1
2219	1
222	1074
2220	1
2222	1
2223	1
223	1151
2232	2
2233	1
224	1154
2240	1
2241	1
2247	1
225	1051
2252	1
2253	1
2256	1
2257	1
2259	1
226	1070
2260	2
2262	3
2269	1
227	1039
2271	1
2276	1
2277	1
2278	1
2279	1
228	1101
2281	2
229	1027
2292	2
2293	1
2294	1
2295	2
2298	1
2299	1
23	15453
230	1054
2301	2
2304	1
2307	1
2309	2
231	1092
2311	1
2313	1
2319	1
232	1050
2320	1
2322	1
2324	1
2325	1
233	968
2336	2
2338	2
2339	1
234	956
2340	1
2343	1
2348	1
2349	1
235	986
2354	1
2356	2
2357	1
236	964
2362	2
2363	2
2365	2
2367	1
237	978
2370	1
2373	1
238	944
2380	1
2381	1
2382	2
2383	1
2386	1
2389	1
239	969
2396	1
2397	1
2398	1
24	15083
240	904
2402	2
2403	1
2407	2
241	894
2410	1
2411	1
2413	1
2415	2
2416	1
2419	1
242	872
2422	1
2428	1
2429	1
243	883
2430	1
2432	1
2436	1
2439	1
244	879
2440	2
2441	1
2442	1
2444	2
2445	1
2446	1
2449	2
245	907
2451	2
2453	2
2454	1
2458	1
246	851
2460	2
2461	1
2464	1
2468	1
247	894
2470	1
2472	1
2477	1
2478	2
248	855
2481	1
2486	1
2489	1
249	840
2490	1
2491	1
2492	1
2497	1
25	14767
250	858
2500	1
2501	2
2504	1
2506	1
2507	2
251	829
2511	1
2513	1
2514	2
2515	1
252	865
2523	2
2524	2
2527	1
253	818
2530	1
2533	1
2535	1
2539	1
254	757
2542	1
2547	2
2548	1
2549	1
255	833
2553	1
2556	1
2557	2
2558	1
2559	1
256	797
2560	2
2561	1
2562	1
2563	1
2564	1
2565	1
2566	1
2567	2
2569	1
257	839
2570	2
2572	3
2575	1
2577	2
2578	1
258	778
2581	1
2582	1
2583	2
2584	1
2586	1
2588	1
2589	2
259	784
2590	1
2592	1
2595	1
2598	3
2599	2
26	14291
260	730
2603	2
2606	1
2608	1
261	772
2611	1
2612	1
2614	2
2616	1
2619	2
262	742
2622	1
2623	1
2624	1
2627	1
2629	3
263	774
2631	1
2632	1
2633	1
2634	1
2635	1
2638	2
264	748
2640	1
2641	1
2644	1
2645	1
2646	1
2649	1
265	723
2650	1
2652	2
2657	1
2658	1
266	744
2661	2
2663	1
2664	2
2666	1
2667	1
2668	1
2669	1
267	694
2671	1
2674	2
2675	1
2676	1
2677	2
2678	1
2679	1
268	702
2680	1
2681	2
2682	2
2684	1
2685	3
2687	1
2688	1
269	709
2691	4
2693	2
2694	1
2698	1
27	14103
270	679
2702	1
2703	1
2704	1
2707	2
2708	1
2709	2
271	669
2711	1
2712	1
2713	1
2714	1
2716	1
2717	1
272	662
2721	2
2722	1
2723	1
2725	2
2726	1
2727	1
273	646
2730	2
2731	2
2734	1
2735	1
2739	1
274	717
2741	1
2742	1
2743	1
2744	2
2746	1
2747	2
2748	1
2749	3
275	680
2750	3
2752	1
2755	1
276	670
2761	1
2762	3
2764	2
2767	1
2769	1
277	727
2771	1
2775	1
2777	1
2778	1
278	691
2781	2
2782	1
2783	1
2785	1
2788	1
279	672
2792	1
2793	1
2799	2
28	13864
280	598
2802	1
2806	2
2808	2
281	627
2810	3
2812	2
2813	1
2814	1
2816	3
2817	1
2819	2
282	640
2822	1
2823	1
2825	1
2826	3
2828	2
2829	1
283	662
2830	2
2832	1
2834	2
2836	3
2837	1
284	625
2840	5
2841	1
2842	2
2844	1
2846	3
2848	2
2849	2
285	622
2851	1
2854	2
2856	1
2857	1
2858	2
286	611
2862	1
2863	1
2864	1
2865	2
2866	1
2867	1
2868	1
2869	1
287	605
2871	2
2872	1
2873	1
2874	1
2875	1
2879	1
288	623
2880	1
2883	2
2885	1
2887	2
2888	2
289	612
2890	1
2891	1
2892	1
2893	1
2894	1
2895	1
29	13747
290	551
2903	1
2905	1
291	577
2912	1
2915	1
2917	1
2918	2
292	620
2921	1
2923	1
2925	1
2926	1
293	586
2930	1
294	529
2940	1
2946	1
2948	1
295	603
2953	1
296	560
2960	1
297	560
2978	1
298	533
2985	1
299	545
3	64542
30	13245
300	533
301	501
302	501
303	472
304	498
305	486
306	516
307	513
308	509
3088	1
309	485
31	13161
310	492
311	450
312	495
313	487
314	465
315	460
316	446
317	482
318	452
319	455
32	12920
320	408
321	432
322	411
323	448
324	384
325	414
326	457
327	414
328	414
329	415
33	12703
330	406
331	424
332	393
333	386
334	375
335	372
336	401
337	372
338	356
339	381
34	12235
340	369
341	372
342	363
343	346
344	357
345	345
346	370
347	352
348	346
349	333
35	12164
350	353
351	346
352	324
353	341
354	326
355	351
356	297
357	307
358	328
359	304
36	11909
360	305
361	321
362	305
363	300
364	295
365	318
366	291
367	275
368	289
369	290
37	11789
370	288
371	271
372	295
373	267
374	278
375	268
376	236
377	257
378	270
379	231
38	11546
380	266
381	278
382	254
383	249
384	258
385	266
386	250
387	231
388	257
389	239
39	11449
390	283
391	237
392	238
393	222
394	232
395	212
396	246
397	233
398	230
399	233
4	52878
40	11185
400	256
401	240
402	217
403	249
404	200
405	236
406	223
407	199
408	205
409	213
41	11089
410	221
411	197
412	236
413	213
414	216
415	216
416	193
417	201
418	184
419	197
42	10801
420	183
421	196
422	210
423	210
424	198
425	187
426	210
427	188
428	179
429	164
43	10654
430	147
431	177
432	183
433	180
434	191
435	165
436	192
437	193
438	148
439	191
44	10660
440	167
441	156
442	168
443	164
444	158
445	169
446	168
447	159
448	168
449	143
45	10488
450	152
451	131
452	141
453	153
454	125
455	159
456	132
457	146
458	139
459	160
46	9995
460	143
461	140
462	136
463	123
464	134
465	136
466	140
467	145
468	134
469	120
47	10059
470	119
471	129
472	111
473	124
474	123
475	125
476	115
477	104
478	125
479	124
48	9885
480	114
481	118
482	121
483	138
484	92
485	101
486	103
487	89
488	110
489	129
49	9759
490	103
491	99
492	106
493	121
494	104
495	75
496	97
497	100
498	104
499	101
5	44456
50	9624
500	97
501	86
502	89
503	99
504	84
505	103
506	76
507	86
508	98
509	87
51	9414
510	100
511	111
512	95
513	92
514	90
515	95
516	93
517	92
518	97
519	82
52	9363
520	87
521	82
522	91
523	74
524	83
525	93
526	70
527	93
528	69
529	81
53	9151
530	88
531	70
532	88
533	73
534	74
535	78
536	67
537	78
538	78
539	62
54	8991
540	89
541	82
542	67
543	70
544	87
545	67
546	65
547	81
548	53
549	73
55	8974
550	68
551	85
552	73
553	67
554	67
555	69
556	78
557	75
558	62
559	63
56	8801
560	62
561	58
562	71
563	62
564	52
565	76
566	70
567	67
568	61
569	62
57	8777
570	59
571	53
572	42
573	54
574	70
575	42
576	45
577	63
578	47
579	64
58	8608
580	59
581	56
582	59
583	53
584	53
585	50
586	61
587	46
588	60
589	53
59	8337
590	53
591	46
592	50
593	47
594	56
595	48
596	43
597	49
598	67
599	36
6	38667
60	8263
600	47
601	70
602	45
603	57
604	57
605	45
606	52
607	52
608	44
609	46
61	8053
610	35
611	51
612	43
613	48
614	60
615	43
616	49
617	44
618	32
619	39
62	8047
620	54
621	26
622	45
623	43
624	36
625	35
626	40
627	44
628	37
629	40
63	7978
630	43
631	28
632	36
633	35
634	40
635	43
636	37
637	42
638	31
639	28
64	7740
640	35
641	36
642	28
643	44
644	31
645	35
646	37
647	39
648	39
649	39
65	7776
650	38
651	26
652	39
653	26
654	30
655	25
656	37
657	32
658	28
659	31
66	7663
660	36
661	30
662	38
663	30
664	31
665	35
666	40
667	35
668	34
669	45
67	7637
670	27
671	33
672	37
673	22
674	30
675	34
676	31
677	24
678	35
679	38
68	7640
680	24
681	30
682	31
683	26
684	29
685	31
686	29
687	25
688	27
689	23
69	7199
690	25
691	27
692	34
693	26
694	25
695	25
696	30
697	25
698	35
699	25
7	34262
70	7128
700	19
701	25
702	24
703	24
704	29
705	29
706	24
707	22
708	19
709	20
71	7155
710	29
711	19
712	27
713	23
714	22
715	25
716	33
717	28
718	29
719	38
72	7227
720	21
721	29
722	19
723	29
724	15
725	28
726	23
727	20
728	19
729	26
73	6927
730	26
731	29
732	21
733	21
734	30
735	21
736	19
737	14
738	21
739	19
74	6784
740	22
741	23
742	17
743	26
744	19
745	18
746	27
747	13
748	15
749	20
75	6837
750	19
751	17
752	32
753	22
754	12
755	27
756	27
757	20
758	23
759	14
76	6517
760	15
761	21
762	24
763	20
764	18
765	18
766	19
767	21
768	17
769	22
77	6565
770	23
771	19
772	17
773	26
774	21
775	20
776	27
777	14
778	16
779	21
78	6359
780	20
781	19
782	14
783	22
784	30
785	18
786	16
787	15
788	12
789	18
79	6312
790	18
791	23
792	23
793	26
794	21
795	21
796	26
797	19
798	19
799	18
8	31417
80	6446
800	20
801	20
802	17
803	11
804	26
805	16
806	16
807	11
808	11
809	21
81	6119
810	13
811	10
812	15
813	20
814	20
815	13
816	17
817	17
818	13
819	16
82	6022
820	7
821	12
822	17
823	15
824	21
825	16
826	13
827	9
828	9
829	15
83	6029
830	8
831	20
832	18
833	11
834	14
835	19
836	12
837	16
838	15
839	12
84	5864
840	13
841	10
842	9
843	12
844	10
845	11
846	13
847	12
848	16
849	14
85	5790
850	8
851	10
852	9
853	17
854	20
855	22
856	14
857	17
858	11
859	12
86	5789
860	13
861	14
862	12
863	14
864	7
865	12
866	9
867	14
868	9
869	9
87	5650
870	13
871	6
872	17
873	14
874	12
875	15
876	21
877	9
878	13
879	10
88	5554
880	11
881	7
882	16
883	14
884	10
885	6
886	9
887	10
888	8
889	17
89	5601
890	10
891	13
892	7
893	12
894	16
895	9
896	12
897	7
898	8
899	17
9	28538
90	5392
900	8
901	11
902	15
903	11
904	8
905	10
906	9
907	8
908	11
909	15
91	5417
910	10
911	9
912	16
913	5
914	12
915	7
916	11
917	5
918	9
919	13
92	5374
920	9
921	10
922	11
923	8
924	8
925	4
926	11
927	15
928	7
929	7
93	5271
930	13
931	17
932	7
933	10
934	11
935	5
936	10
937	7
938	4
939	10
94	5076
940	6
941	6
942	10
943	8
944	9
945	12
946	14
947	11
948	9
949	10
95	5062
950	5
951	10
952	5
953	9
954	8
955	11
956	13
957	9
958	6
959	11
96	5152
960	12
961	9
962	15
963	7
964	9
965	9
966	8
967	11
968	8
969	7
97	4899
970	7
971	11
972	14
973	6
974	13
975	9
976	7
977	13
978	11
979	9
98	4808
980	8
981	7
982	9
983	6
984	15
985	15
986	6
987	12
988	9
989	11
99	4805
990	4
991	11
992	3
993	6
994	9
995	12
996	11
997	5
998	8
999	13
